2023.12.13D18:35:05.495726628,quote,16544,0
2023.12.13D18:35:10.401711441,trade,8400,0
2023.12.13D18:35:10.438387609,quote,16544,0
2023.12.13D18:35:15.365203337,trade,8400,0
2023.12.13D18:35:15.437840989,quote,16544,0
2023.12.13D18:35:20.393690981,trade,8400,0
2023.12.13D18:35:20.431114610,quote,16544,0
2023.12.13D18:35:25.358469445,trade,8400,0
2023.12.13D18:35:25.402195381,quote,16544,0
2023.12.13D18:35:30.371579131,trade,8400,0
2023.12.13D18:35:30.433889260,quote,16544,0
2023.12.13D18:35:35.387992047,trade,8400,0
2023.12.13D18:35:35.427226745,quote,16544,0
2023.12.13D18:35:40.367605160,trade,8400,0
2023.12.13D18:35:40.420037318,quote,16544,0
2023.12.13D18:35:45.380553627,trade,8400,0
2023.12.13D18:35:45.436065913,quote,16544,0
2023.12.13D18:35:50.377316467,trade,8400,0
2023.12.13D18:35:50.456396556,quote,16544,0
2023.12.13D18:35:55.403450283,trade,8400,0
2023.12.13D18:35:55.448785089,quote,16544,0
2023.12.13D18:36:00.366505404,trade,8400,0
2023.12.13D18:36:00.415117854,quote,16544,0
2023.12.13D18:36:05.374676401,trade,8400,0
2023.12.13D18:36:05.434612142,quote,16544,0
2023.12.13D18:36:10.398501292,trade,8400,0
2023.12.13D18:36:10.455603299,quote,16544,0
2023.12.13D18:36:15.388656404,trade,8400,0
2023.12.13D18:36:15.450011438,quote,16544,0
2023.12.13D18:36:20.383502698,trade,8400,0
2023.12.13D18:36:20.422191996,quote,16544,0
2023.12.13D18:36:25.359910431,trade,8400,0
2023.12.13D18:36:25.413178357,quote,16544,0
2023.12.13D18:36:30.406298075,trade,8400,0
2023.12.13D18:36:30.465307048,quote,16544,0
2023.12.13D18:36:35.461425679,trade,8400,0
2023.12.13D18:36:35.510377377,quote,16544,0
2023.12.13D18:36:40.437727298,trade,8400,0
2023.12.13D18:36:40.482854663,quote,16544,0
2023.12.13D18:36:45.398740244,trade,8400,0
2023.12.13D18:36:45.475968760,quote,16544,0
2023.12.13D18:36:50.423326516,trade,8400,0
2023.12.13D18:36:50.487829913,quote,16544,0
2023.12.13D18:36:55.393319331,trade,8400,0
2023.12.13D18:36:55.434884345,quote,16544,0
2023.12.13D18:37:00.363454837,trade,8400,0
2023.12.13D18:37:00.410290515,quote,16544,0
2023.12.13D18:37:05.388395279,trade,8400,0
2023.12.13D18:37:05.441816613,quote,16544,0
2023.12.13D18:37:10.404041927,trade,8400,0
2023.12.13D18:37:10.467940441,quote,16544,0
2023.12.13D18:37:15.406777596,trade,8400,0
2023.12.13D18:37:15.462292107,quote,16544,0
2023.12.13D18:37:20.385676053,trade,8400,0
2023.12.13D18:37:20.466737550,quote,16544,0
2023.12.13D18:37:25.435181538,trade,8400,0
2023.12.13D18:37:25.474481850,quote,16544,0
2023.12.13D18:37:30.394616929,trade,8400,0
2023.12.13D18:37:30.448982594,quote,16544,0
2023.12.13D18:37:35.381909814,trade,8400,0
2023.12.13D18:37:35.431189046,quote,16544,0
2023.12.13D18:37:40.406438420,trade,8400,0
2023.12.13D18:37:40.460198756,quote,16544,0
2023.12.13D18:37:45.416823494,trade,8400,0
2023.12.13D18:37:45.471516971,quote,16544,0
2023.12.13D18:37:50.394642758,trade,8400,0
2023.12.13D18:37:50.463414157,quote,16544,0
2023.12.13D18:37:55.404525412,trade,8400,0
2023.12.13D18:37:55.447707244,quote,16544,0
2023.12.13D18:38:00.387592177,trade,8400,0
2023.12.13D18:38:00.465590908,quote,16544,0
2023.12.13D18:38:05.444784951,trade,8400,0
2023.12.13D18:38:05.495683661,quote,16544,0
2023.12.13D18:38:10.451339836,trade,8400,0
2023.12.13D18:38:10.546693514,quote,16544,0
2023.12.13D18:38:15.522913129,trade,8400,0
2023.12.13D18:38:15.651872637,quote,16544,0
2023.12.13D18:38:20.521314807,trade,8400,0
2023.12.13D18:38:20.584597040,quote,16544,0
2023.12.13D18:38:25.396557993,trade,8400,0
2023.12.13D18:38:25.441404561,quote,16544,0
2023.12.13D18:38:30.379965360,trade,8400,0
2023.12.13D18:38:30.439036085,quote,16544,0
2023.12.13D18:38:35.391316542,trade,8400,0
2023.12.13D18:38:35.436382784,quote,16544,0
2023.12.13D18:38:40.414527027,trade,8400,0
2023.12.13D18:38:40.456835698,quote,16544,0
2023.12.13D18:38:45.419708513,trade,8400,0
2023.12.13D18:38:45.477071174,quote,16544,0
2023.12.13D18:38:50.394976808,trade,8400,0
2023.12.13D18:38:50.453958594,quote,16544,0
2023.12.13D18:38:55.410017550,trade,8400,0
2023.12.13D18:38:55.450799226,quote,16544,0
2023.12.13D18:39:00.406696608,trade,8400,0
2023.12.13D18:39:00.480132249,quote,16544,0
2023.12.13D18:39:05.422729986,trade,8400,0
2023.12.13D18:39:05.515311795,quote,16544,0
2023.12.13D18:39:10.417621501,trade,8400,0
2023.12.13D18:39:10.463834019,quote,16544,0
2023.12.13D18:39:15.377622368,trade,8400,0
2023.12.13D18:39:15.430102880,quote,16544,0
2023.12.13D18:39:20.385626163,trade,8400,0
2023.12.13D18:39:20.442815049,quote,16544,0
2023.12.13D18:39:25.385925760,trade,8400,0
2023.12.13D18:39:25.440380870,quote,16544,0
2023.12.13D18:39:30.378966813,trade,8400,0
2023.12.13D18:39:30.430232284,quote,16544,0
2023.12.13D18:39:35.384063133,trade,8400,0
2023.12.13D18:39:35.442289948,quote,16544,0
2023.12.13D18:39:40.406066139,trade,8400,0
2023.12.13D18:39:40.506963746,quote,16544,0
2023.12.13D18:39:45.442464972,trade,8400,0
2023.12.13D18:39:45.500713933,quote,16544,0
2023.12.13D18:39:50.381493905,trade,8400,0
2023.12.13D18:39:50.462335299,quote,16544,0
2023.12.13D18:39:55.356139724,trade,8418,18
2023.12.13D18:39:55.413983140,quote,16585,41
2023.12.13D18:40:00.447489116,trade,8440,22
2023.12.13D18:40:00.541418736,quote,16627,42
2023.12.13D18:40:05.419432666,trade,8465,25
2023.12.13D18:40:05.461114474,quote,16658,31
2023.12.13D18:40:10.365719685,trade,8488,23
2023.12.13D18:40:10.418338453,quote,16704,46
2023.12.13D18:40:15.399804721,trade,8507,19
2023.12.13D18:40:15.455667914,quote,16749,45
2023.12.13D18:40:20.399906248,trade,8529,22
2023.12.13D18:40:20.454037698,quote,16786,37
2023.12.13D18:40:25.413855033,trade,8558,29
2023.12.13D18:40:25.466757118,quote,16838,52
2023.12.13D18:40:30.427011801,trade,8587,29
2023.12.13D18:40:30.525613003,quote,16892,54
2023.12.13D18:40:35.453159173,trade,8610,23
2023.12.13D18:40:35.540472339,quote,16946,54
2023.12.13D18:40:40.443085280,trade,8632,22
2023.12.13D18:40:40.553472159,quote,16991,45
2023.12.13D18:40:45.485905307,trade,8653,21
2023.12.13D18:40:45.531446889,quote,17037,46
2023.12.13D18:40:50.407162508,trade,8666,13
2023.12.13D18:40:50.481140989,quote,17075,38
2023.12.13D18:40:55.396323954,trade,8688,22
2023.12.13D18:40:55.436314087,quote,17117,42
2023.12.13D18:41:00.368494925,trade,8709,21
2023.12.13D18:41:00.439479372,quote,17165,48
2023.12.13D18:41:05.401506552,trade,8737,28
2023.12.13D18:41:05.454200142,quote,17214,49
2023.12.13D18:41:10.393892371,trade,8758,21
2023.12.13D18:41:10.441743043,quote,17257,43
2023.12.13D18:41:15.425902462,trade,8795,37
2023.12.13D18:41:15.483466854,quote,17318,61
2023.12.13D18:41:20.423542491,trade,8832,37
2023.12.13D18:41:20.480193163,quote,17385,67
2023.12.13D18:41:25.378718139,trade,8860,28
2023.12.13D18:41:25.426633892,quote,17438,53
2023.12.13D18:41:30.367708322,trade,8875,15
2023.12.13D18:41:30.428713816,quote,17480,42
2023.12.13D18:41:35.380249698,trade,8910,35
2023.12.13D18:41:35.422169318,quote,17535,55
2023.12.13D18:41:40.376973344,trade,8935,25
2023.12.13D18:41:40.437598433,quote,17593,58
2023.12.13D18:41:45.390553754,trade,8962,27
2023.12.13D18:41:45.461822603,quote,17641,48
2023.12.13D18:41:50.408388470,trade,8980,18
2023.12.13D18:41:50.458317362,quote,17685,44
2023.12.13D18:41:55.391385998,trade,9005,25
2023.12.13D18:41:55.431821621,quote,17728,43
2023.12.13D18:42:00.362764445,trade,9023,18
2023.12.13D18:42:00.418933301,quote,17768,40
2023.12.13D18:42:05.390926147,trade,9045,22
2023.12.13D18:42:05.466386984,quote,17823,55
2023.12.13D18:42:10.410017303,trade,9069,24
2023.12.13D18:42:10.495075476,quote,17881,58
2023.12.13D18:42:15.412547010,trade,9100,31
2023.12.13D18:42:15.484731697,quote,17931,50
2023.12.13D18:42:20.407560625,trade,9126,26
2023.12.13D18:42:20.529585345,quote,17979,48
2023.12.13D18:42:25.481233892,trade,9151,25
2023.12.13D18:42:25.532063309,quote,18038,59
2023.12.13D18:42:30.412158004,trade,9176,25
2023.12.13D18:42:30.468322979,quote,18073,35
2023.12.13D18:42:35.390029410,trade,9192,16
2023.12.13D18:42:35.475606263,quote,18124,51
2023.12.13D18:42:40.430360301,trade,9211,19
2023.12.13D18:42:40.504589368,quote,18165,41
2023.12.13D18:42:45.423983549,trade,9231,20
2023.12.13D18:42:45.471557544,quote,18208,43
2023.12.13D18:42:50.370912752,trade,9257,26
2023.12.13D18:42:50.412791539,quote,18259,51
2023.12.13D18:42:55.381970307,trade,9281,24
2023.12.13D18:42:55.438438434,quote,18303,44
2023.12.13D18:43:00.414287163,trade,9308,27
2023.12.13D18:43:00.468563870,quote,18344,41
2023.12.13D18:43:05.390117594,trade,9309,1
2023.12.13D18:43:05.436087739,quote,18390,46
2023.12.13D18:43:10.375056377,trade,9324,15
2023.12.13D18:43:10.467159872,quote,18435,45
2023.12.13D18:43:15.443334612,trade,9348,24
2023.12.13D18:43:15.503217734,quote,18482,47
2023.12.13D18:43:20.408958275,trade,9368,20
2023.12.13D18:43:20.470585087,quote,18523,41
2023.12.13D18:43:25.387956776,trade,9388,20
2023.12.13D18:43:25.439193710,quote,18553,30
2023.12.13D18:43:30.387112800,trade,9411,23
2023.12.13D18:43:30.469889998,quote,18564,11
2023.12.13D18:43:35.439765457,trade,9429,18
2023.12.13D18:43:35.493176427,quote,18610,46
2023.12.13D18:43:40.431743247,trade,9456,27
2023.12.13D18:43:40.502940873,quote,18662,52
2023.12.13D18:43:45.438407451,trade,9474,18
2023.12.13D18:43:45.479081082,quote,18711,49
2023.12.13D18:43:50.416824228,trade,9495,21
2023.12.13D18:43:50.465847012,quote,18753,42
2023.12.13D18:43:55.448633509,trade,9526,31
2023.12.13D18:43:55.529778562,quote,18814,61
2023.12.13D18:44:00.453774569,trade,9553,27
2023.12.13D18:44:00.524702136,quote,18875,61
2023.12.13D18:44:05.409141177,trade,9572,19
2023.12.13D18:44:05.453691935,quote,18918,43
2023.12.13D18:44:10.371972570,trade,9600,28
2023.12.13D18:44:10.425831378,quote,18962,44
2023.12.13D18:44:15.395059894,trade,9618,18
2023.12.13D18:44:15.441324025,quote,19005,43
2023.12.13D18:44:20.414054797,trade,9643,25
2023.12.13D18:44:20.490677170,quote,19059,54
2023.12.13D18:44:25.441012594,trade,9674,31
2023.12.13D18:44:25.493223575,quote,19108,49
2023.12.13D18:44:30.377799581,trade,9693,19
2023.12.13D18:44:30.418414833,quote,19146,38
2023.12.13D18:44:35.359086033,trade,9720,27
2023.12.13D18:44:35.410871932,quote,19196,50
2023.12.13D18:44:40.373854023,trade,9742,22
2023.12.13D18:44:40.426028945,quote,19244,48
2023.12.13D18:44:45.399640305,trade,9765,23
2023.12.13D18:44:45.450089722,quote,19290,46
2023.12.13D18:44:50.406881173,trade,9781,16
2023.12.13D18:44:50.507589292,quote,19327,37
2023.12.13D18:44:55.443933374,trade,9804,23
2023.12.13D18:44:55.494751373,quote,19380,53
2023.12.13D18:45:00.396181992,trade,9826,22
2023.12.13D18:45:00.495111537,quote,19438,58
2023.12.13D18:45:05.448787762,trade,9850,24
2023.12.13D18:45:05.557833518,quote,19486,48
2023.12.13D18:45:10.447230222,trade,9867,17
2023.12.13D18:45:10.497624778,quote,19527,41
2023.12.13D18:45:15.381301056,trade,9888,21
2023.12.13D18:45:15.446813233,quote,19569,42
2023.12.13D18:45:20.410984933,trade,9909,21
2023.12.13D18:45:20.464083793,quote,19614,45
2023.12.13D18:45:25.394202653,trade,9926,17
2023.12.13D18:45:25.438463019,quote,19668,54
2023.12.13D18:45:30.402213155,trade,9943,17
2023.12.13D18:45:30.452120413,quote,19710,42
2023.12.13D18:45:35.418656671,trade,9966,23
2023.12.13D18:45:35.479604728,quote,19753,43
2023.12.13D18:45:40.402956827,trade,9994,28
2023.12.13D18:45:40.509201691,quote,19804,51
2023.12.13D18:45:45.437486013,trade,10014,20
2023.12.13D18:45:45.489961825,quote,19838,34
2023.12.13D18:45:50.393733156,trade,10035,21
2023.12.13D18:45:50.452159224,quote,19892,54
2023.12.13D18:45:55.408380561,trade,10060,25
2023.12.13D18:45:55.487266075,quote,19943,51
2023.12.13D18:46:00.414170881,trade,10084,24
2023.12.13D18:46:00.460378015,quote,19983,40
2023.12.13D18:46:05.376159852,trade,10110,26
2023.12.13D18:46:05.420293355,quote,20027,44
2023.12.13D18:46:10.379454330,trade,10133,23
2023.12.13D18:46:10.442266486,quote,20070,43
2023.12.13D18:46:15.435434328,trade,10157,24
2023.12.13D18:46:15.522786888,quote,20125,55
2023.12.13D18:46:20.464269473,trade,10186,29
2023.12.13D18:46:20.538842861,quote,20168,43
2023.12.13D18:46:25.412612847,trade,10213,27
2023.12.13D18:46:25.467118257,quote,20218,50
2023.12.13D18:46:30.391911293,trade,10227,14
2023.12.13D18:46:30.474177094,quote,20263,45
2023.12.13D18:46:35.416390775,trade,10258,31
2023.12.13D18:46:35.468035801,quote,20323,60
2023.12.13D18:46:40.373605809,trade,10285,27
2023.12.13D18:46:40.450819258,quote,20374,51
2023.12.13D18:46:45.413004719,trade,10309,24
2023.12.13D18:46:45.475459851,quote,20421,47
2023.12.13D18:46:50.403568080,trade,10343,34
2023.12.13D18:46:50.456730469,quote,20482,61
2023.12.13D18:46:55.386982977,trade,10366,23
2023.12.13D18:46:55.454368830,quote,20534,52
2023.12.13D18:47:00.410864714,trade,10392,26
2023.12.13D18:47:00.465860483,quote,20583,49
2023.12.13D18:47:05.399511514,trade,10406,14
2023.12.13D18:47:05.477052724,quote,20624,41
2023.12.13D18:47:10.413678603,trade,10432,26
2023.12.13D18:47:10.460143536,quote,20672,48
2023.12.13D18:47:15.377537391,trade,10456,24
2023.12.13D18:47:15.467864790,quote,20710,38
2023.12.13D18:47:20.436985336,trade,10482,26
2023.12.13D18:47:20.541436142,quote,20760,50
2023.12.13D18:47:25.450510179,trade,10512,30
2023.12.13D18:47:25.496987828,quote,20811,51
2023.12.13D18:47:30.387696641,trade,10528,16
2023.12.13D18:47:30.442281794,quote,20853,42
2023.12.13D18:47:35.396876580,trade,10549,21
2023.12.13D18:47:35.445723731,quote,20891,38
2023.12.13D18:47:40.383884012,trade,10576,27
2023.12.13D18:47:40.447199162,quote,20939,48
2023.12.13D18:47:45.402858492,trade,10593,17
2023.12.13D18:47:45.467192821,quote,20981,42
2023.12.13D18:47:50.403921681,trade,10620,27
2023.12.13D18:47:50.466791485,quote,21033,52
2023.12.13D18:47:55.401261858,trade,10651,31
2023.12.13D18:47:55.449258366,quote,21086,53
2023.12.13D18:48:00.377777122,trade,10675,24
2023.12.13D18:48:00.460293235,quote,21133,47
2023.12.13D18:48:05.439566174,trade,10698,23
2023.12.13D18:48:05.522032176,quote,21185,52
2023.12.13D18:48:10.446105944,trade,10727,29
2023.12.13D18:48:10.505759827,quote,21201,16
2023.12.13D18:48:15.436787174,trade,10751,24
2023.12.13D18:48:15.520612604,quote,21231,30
2023.12.13D18:48:20.450428008,trade,10769,18
2023.12.13D18:48:20.519090107,quote,21271,40
2023.12.13D18:48:25.404717869,trade,10784,15
2023.12.13D18:48:25.457725161,quote,21317,46
2023.12.13D18:48:30.382079518,trade,10804,20
2023.12.13D18:48:30.433509485,quote,21364,47
2023.12.13D18:48:35.383654685,trade,10824,20
2023.12.13D18:48:35.449353722,quote,21407,43
2023.12.13D18:48:40.406890498,trade,10845,21
2023.12.13D18:48:40.502536414,quote,21454,47
2023.12.13D18:48:45.488053598,trade,10866,21
2023.12.13D18:48:45.561647508,quote,21505,51
2023.12.13D18:48:50.460476598,trade,10884,18
2023.12.13D18:48:50.543332540,quote,21540,35
2023.12.13D18:48:55.451290669,trade,10911,27
2023.12.13D18:48:55.516518140,quote,21586,46
2023.12.13D18:49:00.436254273,trade,10936,25
2023.12.13D18:49:00.503321931,quote,21637,51
2023.12.13D18:49:05.402403385,trade,10967,31
2023.12.13D18:49:05.468597514,quote,21702,65
2023.12.13D18:49:10.387563705,trade,10987,20
2023.12.13D18:49:10.444025522,quote,21750,48
2023.12.13D18:49:15.392416128,trade,11009,22
2023.12.13D18:49:15.464072449,quote,21813,63
2023.12.13D18:49:20.444457311,trade,11035,26
2023.12.13D18:49:20.494175588,quote,21850,37
2023.12.13D18:49:25.413444205,trade,11057,22
2023.12.13D18:49:25.475537408,quote,21895,45
2023.12.13D18:49:30.403493618,trade,11079,22
2023.12.13D18:49:30.463355148,quote,21943,48
2023.12.13D18:49:35.422336314,trade,11101,22
2023.12.13D18:49:35.541115019,quote,21991,48
2023.12.13D18:49:40.476546220,trade,11126,25
2023.12.13D18:49:40.545589190,quote,22031,40
2023.12.13D18:49:45.461400426,trade,11142,16
2023.12.13D18:49:45.505273670,quote,22066,35
2023.12.13D18:49:50.432381959,trade,11166,24
2023.12.13D18:49:50.490443148,quote,22107,41
2023.12.13D18:49:55.409979981,trade,11185,19
2023.12.13D18:49:55.461539881,quote,22156,49
2023.12.13D18:50:00.486045484,trade,11210,25
2023.12.13D18:50:00.588517524,quote,22222,66
2023.12.13D18:50:05.525979195,trade,11236,26
2023.12.13D18:50:05.583654278,quote,22260,38
2023.12.13D18:50:10.386525193,trade,11257,21
2023.12.13D18:50:10.435024692,quote,22302,42
2023.12.13D18:50:15.367006519,trade,11277,20
2023.12.13D18:50:15.450875916,quote,22350,48
2023.12.13D18:50:20.409606222,trade,11297,20
2023.12.13D18:50:20.490090357,quote,22392,42
2023.12.13D18:50:25.413974063,trade,11323,26
2023.12.13D18:50:25.466635294,quote,22439,47
2023.12.13D18:50:30.385558647,trade,11345,22
2023.12.13D18:50:30.453808176,quote,22485,46
2023.12.13D18:50:35.417269341,trade,11371,26
2023.12.13D18:50:35.477772856,quote,22536,51
2023.12.13D18:50:40.407803866,trade,11388,17
2023.12.13D18:50:40.463439297,quote,22574,38
2023.12.13D18:50:45.395248643,trade,11408,20
2023.12.13D18:50:45.454231206,quote,22617,43
2023.12.13D18:50:50.413538943,trade,11432,24
2023.12.13D18:50:50.514822255,quote,22660,43
2023.12.13D18:50:55.441498659,trade,11453,21
2023.12.13D18:50:55.494229079,quote,22710,50
2023.12.13D18:51:00.405063350,trade,11471,18
2023.12.13D18:51:00.459855913,quote,22754,44
2023.12.13D18:51:05.430596476,trade,11497,26
2023.12.13D18:51:05.518086265,quote,22804,50
2023.12.13D18:51:10.452150347,trade,11520,23
2023.12.13D18:51:10.504066007,quote,22846,42
2023.12.13D18:51:15.390624650,trade,11549,29
2023.12.13D18:51:15.465998905,quote,22886,40
2023.12.13D18:51:20.406021633,trade,11575,26
2023.12.13D18:51:20.494515671,quote,22941,55
2023.12.13D18:51:25.423704102,trade,11595,20
2023.12.13D18:51:25.483058099,quote,22980,39
2023.12.13D18:51:30.392207054,trade,11621,26
2023.12.13D18:51:30.456455277,quote,23033,53
2023.12.13D18:51:35.398917224,trade,11648,27
2023.12.13D18:51:35.452669777,quote,23074,41
2023.12.13D18:51:40.404664305,trade,11680,32
2023.12.13D18:51:40.455346004,quote,23131,57
2023.12.13D18:51:45.412717118,trade,11704,24
2023.12.13D18:51:45.512253448,quote,23175,44
2023.12.13D18:51:50.478911051,trade,11728,24
2023.12.13D18:51:50.557931878,quote,23215,40
2023.12.13D18:51:55.450968667,trade,11749,21
2023.12.13D18:51:55.519389792,quote,23258,43
2023.12.13D18:52:00.415889921,trade,11762,13
2023.12.13D18:52:00.497895031,quote,23303,45
2023.12.13D18:52:05.426991535,trade,11768,6
2023.12.13D18:52:05.486751599,quote,23343,40
2023.12.13D18:52:10.404911940,trade,11782,14
2023.12.13D18:52:10.470823116,quote,23384,41
2023.12.13D18:52:15.411235389,trade,11803,21
2023.12.13D18:52:15.475835674,quote,23432,48
2023.12.13D18:52:20.435256866,trade,11829,26
2023.12.13D18:52:20.504441000,quote,23488,56
2023.12.13D18:52:25.439134885,trade,11849,20
2023.12.13D18:52:25.493687569,quote,23553,65
2023.12.13D18:52:30.401140615,trade,11886,37
2023.12.13D18:52:30.487369377,quote,23601,48
2023.12.13D18:52:35.449490094,trade,11909,23
2023.12.13D18:52:35.497025900,quote,23636,35
2023.12.13D18:52:40.398306659,trade,11926,17
2023.12.13D18:52:40.453773681,quote,23684,48
2023.12.13D18:52:45.393865867,trade,11948,22
2023.12.13D18:52:45.486551544,quote,23730,46
2023.12.13D18:52:50.426490881,trade,11976,28
2023.12.13D18:52:50.517484165,quote,23769,39
2023.12.13D18:52:55.419535681,trade,11994,18
2023.12.13D18:52:55.521297043,quote,23783,14
2023.12.13D18:53:00.437971298,trade,12016,22
2023.12.13D18:53:00.505987674,quote,23809,26
2023.12.13D18:53:05.413859456,trade,12048,32
2023.12.13D18:53:05.492605342,quote,23867,58
2023.12.13D18:53:10.421328157,trade,12069,21
2023.12.13D18:53:10.480510557,quote,23915,48
2023.12.13D18:53:15.408423860,trade,12098,29
2023.12.13D18:53:15.523951405,quote,23968,53
2023.12.13D18:53:20.462207447,trade,12123,25
2023.12.13D18:53:20.518760803,quote,24022,54
2023.12.13D18:53:25.417585065,trade,12146,23
2023.12.13D18:53:25.489969127,quote,24059,37
2023.12.13D18:53:30.438586191,trade,12168,22
2023.12.13D18:53:30.566342413,quote,24102,43
2023.12.13D18:53:35.457625303,trade,12189,21
2023.12.13D18:53:35.514729003,quote,24141,39
2023.12.13D18:53:40.382600341,trade,12208,19
2023.12.13D18:53:40.432025854,quote,24188,47
2023.12.13D18:53:45.393708418,trade,12237,29
2023.12.13D18:53:45.458750837,quote,24240,52
2023.12.13D18:53:50.409101861,trade,12266,29
2023.12.13D18:53:50.463873273,quote,24307,67
2023.12.13D18:53:55.395408171,trade,12293,27
2023.12.13D18:53:55.503550909,quote,24359,52
2023.12.13D18:54:00.483869766,trade,12319,26
2023.12.13D18:54:00.537878432,quote,24400,41
2023.12.13D18:54:05.417431213,trade,12340,21
2023.12.13D18:54:05.505614700,quote,24448,48
2023.12.13D18:54:10.420917742,trade,12361,21
2023.12.13D18:54:10.484252665,quote,24494,46
2023.12.13D18:54:15.418411459,trade,12380,19
2023.12.13D18:54:15.490627499,quote,24544,50
2023.12.13D18:54:20.446123722,trade,12406,26
2023.12.13D18:54:20.516399791,quote,24595,51
2023.12.13D18:54:25.418976043,trade,12435,29
2023.12.13D18:54:25.481349642,quote,24652,57
2023.12.13D18:54:30.395922305,trade,12458,23
2023.12.13D18:54:30.446639193,quote,24703,51
2023.12.13D18:54:35.381340626,trade,12483,25
2023.12.13D18:54:35.475581164,quote,24748,45
2023.12.13D18:54:40.423888243,trade,12505,22
2023.12.13D18:54:40.486792309,quote,24792,44
2023.12.13D18:54:45.406185319,trade,12527,22
2023.12.13D18:54:45.474837838,quote,24837,45
2023.12.13D18:54:50.409602209,trade,12554,27
2023.12.13D18:54:50.527795215,quote,24894,57
2023.12.13D18:54:55.462881349,trade,12583,29
2023.12.13D18:54:55.565211135,quote,24939,45
2023.12.13D18:55:00.450774196,trade,12607,24
2023.12.13D18:55:00.514237248,quote,24988,49
2023.12.13D18:55:05.415693247,trade,12632,25
2023.12.13D18:55:05.514007829,quote,25035,47
2023.12.13D18:55:10.457617950,trade,12651,19
2023.12.13D18:55:10.545861995,quote,25080,45
2023.12.13D18:55:15.450568835,trade,12681,30
2023.12.13D18:55:15.538701925,quote,25135,55
2023.12.13D18:55:20.438316735,trade,12700,19
2023.12.13D18:55:20.511075440,quote,25180,45
2023.12.13D18:55:25.408733806,trade,12722,22
2023.12.13D18:55:25.494824809,quote,25223,43
2023.12.13D18:55:30.429755578,trade,12741,19
2023.12.13D18:55:30.531057027,quote,25277,54
2023.12.13D18:55:35.473800923,trade,12772,31
2023.12.13D18:55:35.567652479,quote,25337,60
2023.12.13D18:55:40.456725860,trade,12808,36
2023.12.13D18:55:40.510402058,quote,25400,63
2023.12.13D18:55:45.393960495,trade,12834,26
2023.12.13D18:55:45.469143803,quote,25444,44
2023.12.13D18:55:50.416174057,trade,12856,22
2023.12.13D18:55:50.471875067,quote,25492,48
2023.12.13D18:55:55.402846435,trade,12883,27
2023.12.13D18:55:55.482772878,quote,25531,39
2023.12.13D18:56:00.448758472,trade,12901,18
2023.12.13D18:56:00.527202884,quote,25587,56
2023.12.13D18:56:05.465358278,trade,12922,21
2023.12.13D18:56:05.554512303,quote,25628,41
2023.12.13D18:56:10.446465009,trade,12941,19
2023.12.13D18:56:10.496510167,quote,25662,34
2023.12.13D18:56:15.379775680,trade,12963,22
2023.12.13D18:56:15.462412541,quote,25710,48
2023.12.13D18:56:20.426100233,trade,12984,21
2023.12.13D18:56:20.497503656,quote,25751,41
2023.12.13D18:56:25.421202733,trade,13007,23
2023.12.13D18:56:25.526130684,quote,25791,40
2023.12.13D18:56:30.487218072,trade,13035,28
2023.12.13D18:56:30.562851086,quote,25843,52
2023.12.13D18:56:35.445253493,trade,13063,28
2023.12.13D18:56:35.546014378,quote,25893,50
2023.12.13D18:56:40.464349393,trade,13087,24
2023.12.13D18:56:40.547034617,quote,25936,43
2023.12.13D18:56:45.458428385,trade,13109,22
2023.12.13D18:56:45.558939175,quote,25983,47
2023.12.13D18:56:50.496918985,trade,13122,13
2023.12.13D18:56:50.546874090,quote,26030,47
2023.12.13D18:56:55.449185687,trade,13146,24
2023.12.13D18:56:55.559549428,quote,26078,48
2023.12.13D18:57:00.465970894,trade,13166,20
2023.12.13D18:57:00.530419582,quote,26131,53
2023.12.13D18:57:05.414387401,trade,13187,21
2023.12.13D18:57:05.514932137,quote,26174,43
2023.12.13D18:57:10.463558288,trade,13212,25
2023.12.13D18:57:10.537275396,quote,26221,47
2023.12.13D18:57:15.427769278,trade,13238,26
2023.12.13D18:57:15.522825358,quote,26268,47
2023.12.13D18:57:20.437375219,trade,13259,21
2023.12.13D18:57:20.503811709,quote,26310,42
2023.12.13D18:57:25.407943473,trade,13287,28
2023.12.13D18:57:25.507903044,quote,26323,13
2023.12.13D18:57:30.434345157,trade,13310,23
2023.12.13D18:57:30.493143944,quote,26363,40
2023.12.13D18:57:35.412497439,trade,13335,25
2023.12.13D18:57:35.512455790,quote,26427,64
2023.12.13D18:57:40.468143138,trade,13363,28
2023.12.13D18:57:40.549665591,quote,26462,35
2023.12.13D18:57:45.433230806,trade,13383,20
2023.12.13D18:57:45.521303710,quote,26526,64
2023.12.13D18:57:50.433572262,trade,13400,17
2023.12.13D18:57:50.513474974,quote,26565,39
2023.12.13D18:57:55.426299245,trade,13418,18
2023.12.13D18:57:55.534641960,quote,26601,36
2023.12.13D18:58:00.460130771,trade,13444,26
2023.12.13D18:58:00.545829009,quote,26639,38
2023.12.13D18:58:05.426259595,trade,13474,30
2023.12.13D18:58:05.517847648,quote,26693,54
2023.12.13D18:58:10.414650145,trade,13497,23
2023.12.13D18:58:10.468851560,quote,26736,43
2023.12.13D18:58:15.381700375,trade,13519,22
2023.12.13D18:58:15.471065585,quote,26773,37
2023.12.13D18:58:20.444722432,trade,13544,25
2023.12.13D18:58:20.517887487,quote,26828,55
2023.12.13D18:58:25.425811863,trade,13565,21
